iso,year,tree_loss_ha,gfw_gross_emissions_co2e_all_gases__Mg
UMI,2011,0.146197626,0
URY,2011,28001.41284,20939528.28
USA,2011,1663692.304,689599832.8
UZB,2011,33.41626008,10892.75038
VCT,2011,30.42107748,16280.72054
VEN,2011,74441.21989,33117449.44
VGB,2011,15.3467351,6402.398987
VIR,2011,49.91760351,21736.32903
VNM,2011,130786.4074,87352321.5
VUT,2011,607.1044173,348552.4728
XAD,2011,1.080833818,455.0556782
XCA,2011,208.1169333,4263.53783
XKO,2011,802.0038879,361999.1729
XNC,2011,14.06764725,4299.270492
ZAF,2011,69616.79324,47580001.56
ZMB,2011,60076.41865,23776120.61
ZWE,2011,9039.172703,4110488.301
ABW,2012,0.150324923,26.21662841
AFG,2012,39.30761566,10080.20707
AGO,2012,180754.8207,58176390.04
AIA,2012,1.902614159,424.2514886
ALA,2012,654.7286496,191235.6793
ALB,2012,5395.648853,2078723.002
AND,2012,7.697719637,4190.840586
ARE,2012,0,7.844773934
ARG,2012,478177.9106,115023064.9
ARM,2012,197.6781764,67861.006
ATG,2012,33.34539067,10763.7837
AUS,2012,139802.7577,45021089.62
AUT,2012,11158.42923,5688617.065
AZE,2012,597.6319687,182159.185
BDI,2012,871.1629204,333811.3631
BEL,2012,5635.167607,3081705.44
BEN,2012,2865.411755,1177873.524
BES,2012,3.222078491,727.455818
BFA,2012,0.377733864,4492.045464
BGD,2012,5359.457806,2875417.158
BGR,2012,9977.505725,3962523.603
BHS,2012,370.5939726,125821.7306
BIH,2012,2433.756924,959998.2225
BLM,2012,0.146613308,46.40069694
BLR,2012,39591.09205,14121781.4
BLZ,2012,11527.9676,5241287.848
BMU,2012,0.587705303,161.3216176
BOL,2012,273544.0107,125965267
BRA,2012,2918633.141,1518361416
BRB,2012,116.543738,47123.53205
BRN,2012,1836.782867,1259285.625
BTN,2012,766.2123954,440346.4569
BWA,2012,15.78723676,3223.792788
CAF,2012,57313.88907,26351940.74
CAN,2012,2545494.224,1118672693
CHE,2012,1518.064677,839545.1636
CHL,2012,174809.5119,63093787.34
CHN,2012,605004.4187,275997125.2
CIV,2012,96128.73772,46952380.25
CMR,2012,51267.60247,28422802.03
COD,2012,630999.5512,370599801.6
COG,2012,32143.61737,18522172.86
COL,2012,227707.0451,124976371.9
COM,2012,127.2928518,57734.22474
CPV,2012,8.993036956,0
CRI,2012,10367.07175,5515153.073
CUB,2012,10344.97799,4066123.387
CUW,2012,7.375498632,2221.708369
CYM,2012,9.227671763,3247.630622
CYP,2012,54.30803394,14278.72321
CZE,2012,14006.25281,6876283.057
DEU,2012,26007.35395,13107261.14
DMA,2012,144.7238357,83532.17493
DNK,2012,4451.952353,1492031.502
DOM,2012,17905.56949,7855221.719
DZA,2012,10912.73321,3588404.206
ECU,2012,74205.9655,46114203.37
EGY,2012,438.8534281,112202.407
ERI,2012,0,1034.103938
ESP,2012,80495.82971,24646429.1
EST,2012,17685.11136,5237306.327
ETH,2012,41631.93539,19743410.71
FIN,2012,160310.4867,34980677.63
FJI,2012,1219.766551,651957.4499
FRA,2012,67302.61843,32186638.69
GAB,2012,17476.08258,10557914.08
GBR,2012,35668.66625,14988967.04
GEO,2012,472.998932,190929.6159
GGY,2012,0.604688794,202.7731145
GHA,2012,36625.86842,18675428.56
GIB,2012,0.06241793,16.31361397
GIN,2012,24485.56832,10111471.5
GLP,2012,294.8224137,116949.4094
GMB,2012,40.69027207,11101.43097
GNB,2012,3511.449476,1299470.512
GNQ,2012,4952.740973,3067927.571
GRC,2012,13242.08454,2668853.328
GRD,2012,39.73595788,23685.55504
GTM,2012,84044.44088,39855555.95
GUF,2012,9772.714858,7396845.961
GUY,2012,13111.82809,8713545.823
HKG,2012,14.18819789,6336.793126
HND,2012,32305.4952,15338737.24
HRV,2012,5004.428537,2147390.664
HTI,2012,4272.746835,1805342.46
HUN,2012,11921.85827,4728065.715
IDN,2012,2260260.505,1729740434
IMN,2012,31.30303871,11122.56023
IND,2012,95068.55768,47037735.23
IRL,2012,5825.902588,2881109.618
IRN,2012,407.3912739,102799.8979
IRQ,2012,9.132024872,2533.366521
ISR,2012,49.2301897,12682.47588
ITA,2012,21489.45266,6449838.637
JAM,2012,2603.685793,1422192.802
JEY,2012,6.681639585,2412.606341
JOR,2012,0.130553283,35.40988936
JPN,2012,45672.06361,21341648.97
KAZ,2012,3741.514268,1267501.406
KEN,2012,17899.1367,9251123.914
KGZ,2012,84.65660716,24260.95009
KHM,2012,195568.9571,118945045.8
KNA,2012,10.74117124,5081.378574
KOR,2012,15941.07564,5892138.327
LAO,2012,147537.1235,76459086.23
LBN,2012,170.0053752,49270.96732
LBR,2012,72113.9399,37915286.89
LBY,2012,4.934646581,1036.580399
LCA,2012,67.10805567,36447.91906
LIE,2012,3.845795911,2294.495111
LKA,2012,14427.63469,5241405.814
LSO,2012,3.300161473,1074.177669
LTU,2012,17602.90056,5909997.727
LUX,2012,444.2894553,256857.8841
LVA,2012,34285.45823,11179044.99
MAC,2012,0.713987334,0
MAF,2012,3.441782252,1295.880733
MAR,2012,1689.890171,525570.598
MDA,2012,1771.532315,537990.3219
MDG,2012,128468.1628,61498988.84
MDV,2012,2.450743201,86.29228714
MEX,2012,174753.0638,68756649.28
MKD,2012,2938.742773,1169205.064
MLI,2012,78.92125095,27722.13348
MLT,2012,0.313001362,70.82441173
MMR,2012,225188.7123,124166130.4
MNE,2012,1258.602535,515386.2139
MNG,2012,34640.34114,5775053.402
MOZ,2012,139946.215,49822223.51
MRT,2012,0,3.211486462
MSR,2012,2.212332165,1041.127184
MTQ,2012,308.425064,155844.6521
MUS,2012,152.4702056,74523.02679
MWI,2012,12173.04707,5819829.674
MYS,2012,628171.0443,410989165.2
MYT,2012,131.0511807,64022.60514
NAM,2012,25.83249602,5185.985018
NCL,2012,838.327987,402958.131
NER,2012,0.074763426,0
NGA,2012,34970.91984,16505814.43
NIC,2012,33723.43777,17876935.34
NLD,2012,946.7570022,418643.7276
NOR,2012,29947.08816,7602316.566
NPL,2012,5045.045215,2843997.379
NZL,2012,69498.51588,41313546.04
PAK,2012,238.8369402,87622.87558
PAN,2012,17044.26955,9425151.293
PER,2012,275458.1339,172962971.4
PHL,2012,59586.54123,36216504.94
PLW,2012,28.0016373,21510.04921
PNG,2012,73333.39483,57661240.88
POL,2012,54896.168,20695817.48
PRI,2012,653.7553944,344742.34
PRK,2012,16681.67861,6454734.817
PRT,2012,58236.13518,17736780.19
PRY,2012,510219.7905,122360957.9
PSE,2012,0.457779037,85.36263805
REU,2012,852.3251348,362581.2652
ROU,2012,30649.65247,14229731.79
RUS,2012,5391244.136,880235937.8
RWA,2012,1090.451742,592094.9225
SDN,2012,13.20474979,3951.983926
SEN,2012,84.50333118,27709.11368
SGP,2012,92.13825499,37736.87004
SLB,2012,8806.574989,6677758.235
SLE,2012,16356.21566,7386787.802
SLV,2012,2535.746181,1117829.421
SMR,2012,0.445934994,147.1599344
SOM,2012,194.9006652,38904.59678
SRB,2012,3478.064729,1546313.037
SSD,2012,6707.216401,2107550.822
SUR,2012,19502.01938,14828367.47
SVK,2012,9169.581603,4591958.359
SVN,2012,906.4816779,435131.5815
SWE,2012,234882.5805,58607835.54
SWZ,2012,3527.100068,1890047.528
SXM,2012,0.292980249,91.40469698
SYC,2012,0.607397483,370.8257353
SYR,2012,5370.641728,1200029.917
TCA,2012,7.656472902,2074.452131
TCD,2012,2491.109581,688982.754
TGO,2012,1746.867736,662373.1216
THA,2012,114508.1207,59274830.38
TJK,2012,26.04127895,9175.893703
TKM,2012,8.986908646,2462.686936
TLS,2012,1887.382437,1113486.17
TTO,2012,713.5393981,385250.503
TUN,2012,1414.717212,454493.3863
TUR,2012,28467.08505,8009833.512
TWN,2012,1460.098601,724206.5212
TZA,2012,154433.3549,52185251.96
UGA,2012,29141.30559,13657254.07
UKR,2012,55521.11186,22314251.76
UMI,2012,10.45293944,0
URY,2012,31387.53032,24922072.66
USA,2012,1964094.349,805157231.7
UZB,2012,55.37620508,16234.31152
VCT,2012,24.65449283,13744.96561
VEN,2012,105963.3435,46828077.14
VGB,2012,0.877064464,399.1921692
VIR,2012,26.62460834,11139.62409
VNM,2012,181241.5276,125346949
VUT,2012,198.1865256,112851.111
XAD,2012,1.779786943,955.0744043
XCA,2012,22.72554435,696.045175
XKO,2012,1738.521937,728370.9811
XNC,2012,5.735552824,1636.637579
ZAF,2012,84896.58286,60001132.71
ZMB,2012,129518.8767,51843597.34
ZWE,2012,13802.68934,5904112.39
AFG,2013,1.451841225,294.5778416
AGO,2013,168841.2542,56293799.02
AIA,2013,1.317167961,299.0243485
ALA,2013,509.692408,154591.9889
ALB,2013,2570.310922,894963.103
AND,2013,3.364186641,1848.64315
ARG,2013,376776.5933,95118099.25
ARM,2013,41.84126219,14903.79926
ATG,2013,21.34523198,6448.170571
AUS,2013,260094.1396,75061536.39
AUT,2013,7645.341813,3842456.157
AZE,2013,149.0759937,52394.57622
BDI,2013,1405.646047,553077.8829
BEL,2013,3314.949506,1836721.564
BEN,2013,1312.903123,521921.982
BES,2013,4.360236983,1157.336651
BFA,2013,0.226484287,7991.886559
BGD,2013,6021.926532,3177171.093
BGR,2013,3692.76314,1569881.269
BHS,2013,1572.70768,554116.6974
BIH,2013,2574.006261,1055784.196
BLM,2013,0.366513876,128.1532307
BLR,2013,28084.69737,10002258.28
BLZ,2013,16372.71043,7680524.617
BMU,2013,1.436534731,431.9165262
BOL,2013,179822.511,79562015.8
BRA,2013,1945506.253,1013760088
BRB,2013,5.32159267,1903.603862
BRN,2013,888.3253656,606592.299
BTN,2013,485.3524158,254790.4541
BWA,2013,14.12186352,3739.004792
CAF,2013,44182.45789,18349399.88
CAN,2013,2807337.592,1067217851
CHE,2013,793.6246757,410951.3646
CHL,2013,102242.7719,39955239.98
CHN,2013,441325.8717,198376022.6
CIV,2013,175758.6684,86647143.44
CMR,2013,84612.41503,48784787.75
COD,2013,920604.2215,575304268.4
COG,2013,54641.41571,31166707.52
COL,2013,138898.116,78507553.94
COM,2013,1729.726219,699412.2986
CPV,2013,9.770838933,0
CRI,2013,7785.587052,4206134.781
CUB,2013,6071.558631,2118439.275
CUW,2013,6.245018541,1806.226544
CYM,2013,18.10549302,7003.67798
CYP,2013,13.50459562,4015.931268
CZE,2013,7658.876842,3638969.414
DEU,2013,15499.36852,7384514.227
DMA,2013,22.11861063,11774.29781
DNK,2013,2015.366626,664772.9622
DOM,2013,12703.0672,5218907.529
DZA,2013,6926.52927,2210940.974
ECU,2013,48383.14823,29814774.05
EGY,2013,96.99929436,22957.4593
ERI,2013,0,12.48843795
ESP,2013,63955.87066,23960703.09
EST,2013,17088.50051,5052306.316
ETH,2013,30851.23115,14179012.78
FIN,2013,148660.8608,31855619.82
FJI,2013,2699.407313,1522403.237
FRA,2013,30351.83693,14670365.16
GAB,2013,44448.92835,26591126.08
GBR,2013,28596.14521,12118633.2
GEO,2013,252.2500837,110665.9487
GGY,2013,0.10073643,35.12964281
GHA,2013,81228.45883,42595293.18
GIN,2013,146183.8843,58008343.16
GLP,2013,169.9387636,63405.67779
GMB,2013,12.2167423,8407.531
GNB,2013,20704.22719,7746692.485
GNQ,2013,7289.62996,4422893.598
GRC,2013,5906.555994,1076977.208
GRD,2013,25.35640135,13034.02277
GTM,2013,55148.92227,26123949.82
GUF,2013,2967.797192,2176011.02
GUY,2013,7117.305616,4607670.712
HKG,2013,5.274325695,1752.116023
HND,2013,43631.84328,21160685.99
HRV,2013,2997.752683,1362959.802
HTI,2013,3181.211373,1230583.458
HUN,2013,8951.928668,3533935.298
IDN,2013,1139298.669,848247534.6
IMN,2013,16.83232751,5492.524133
IND,2013,80865.7359,40087193.64
IRL,2013,4772.826758,2240633.124
IRN,2013,72.2309315,17119.25178
IRQ,2013,2.531902043,674.7423078
ISR,2013,45.73070819,12295.88046
ITA,2013,15524.72353,4726115.401
JAM,2013,1327.66903,652663.6275
JEY,2013,0.50645093,174.8192485
JPN,2013,23234.07848,10926432.03
KAZ,2013,2863.638875,812536.9167
KEN,2013,13563.7662,6649280.376
KGZ,2013,26.81397913,6134.483314
KHM,2013,190096.3984,122877604
KNA,2013,5.147649727,2495.94234
KOR,2013,9469.912938,3137393.609
LAO,2013,205606.5378,103762957.3
LBN,2013,160.0173957,44253.90777
LBR,2013,155535.7698,83354084.38
LBY,2013,81.29858731,21684.8834
LCA,2013,36.09373117,18000.76286
LIE,2013,1.949117049,1193.380547
LKA,2013,7952.996078,2578374.145
LSO,2013,7.338918472,2005.071692
LTU,2013,13922.77664,4715059.637
LUX,2013,347.9872372,199326.1616
LVA,2013,27766.43898,9105396.633
MAC,2013,0.071397997,0
MAF,2013,1.830770274,542.6002623
MAR,2013,835.8379945,276008.2809
MDA,2013,167.3453442,52541.66641
MDG,2013,299350.3244,151662086.9
MDV,2013,3.975830698,106.7929613
MEX,2013,219047.8266,88567050.3
MKD,2013,1149.017879,467383.0747
MLI,2013,409.7811716,137763.0741
MLT,2013,0.250462234,73.84324709
MMR,2013,248186.4487,137091732
MNE,2013,2401.113683,1034802.524
MNG,2013,628.7988744,134457.0545
MOZ,2013,162655.5217,56337861.21
MRT,2013,0,87.21429378
MSR,2013,0.885133267,455.2096978
MTQ,2013,146.3594012,59392.8374
MUS,2013,219.2703833,80843.42188
MWI,2013,10562.32145,4426001.624
MYS,2013,333221.1538,191932673.1
MYT,2013,327.565717,154648.8918
NAM,2013,2.337401904,611.211434
NCL,2013,2281.634735,978724.1718
NGA,2013,43434.8974,22243623.97
NIC,2013,44038.0597,23957781.9
NLD,2013,514.1770204,224810.145
NOR,2013,33069.3826,8280904.436
NPL,2013,835.4692511,431760.1236
NZL,2013,77541.50731,47935262.14
PAK,2013,60.01049955,24105.08994
PAN,2013,14041.08696,7808487.129
PER,2013,209306.8716,134474289
PHL,2013,58871.1404,36157503.76
PLW,2013,21.29418574,13551.95227
PNG,2013,56667.73029,43248313.89
POL,2013,35014.59256,13112438.55
PRI,2013,701.6415651,317602.868
PRK,2013,5030.982104,1945525.775
PRT,2013,51884.19607,16034940.68
PRY,2013,318563.8864,77091912.93
PSE,2013,0.394443378,87.87455922
REU,2013,1652.941887,632212.5659
ROU,2013,12946.15584,5931894.135
RUS,2013,4965537.343,826336760.2
RWA,2013,2472.624875,1402005.232
SAU,2013,0,22.28137756
SDN,2013,9.403742597,2842.201241
SEN,2013,374.7376723,175666.1748
SGP,2013,25.9184812,11230.76925
SLB,2013,9471.368441,7095946.302
SLE,2013,170277.6569,73742979.69
SLV,2013,2053.488633,826661.9399
SMR,2013,0.167271871,33.2259201
SOM,2013,315.8421904,63821.44329
SPM,2013,4.506196744,8.244089307
SRB,2013,2798.327755,1238661.664
SSD,2013,4931.464914,1582601.181
SUR,2013,10203.27088,7569712.415
SVK,2013,5076.41744,2583197.065
SVN,2013,638.8880347,324464.4394
SWE,2013,197658.344,49582994.88
SWZ,2013,3126.108744,1538795.488
SXM,2013,2.56347179,726.4333687
SYC,2013,1.214748876,419.8711183
SYR,2013,1270.43285,284128.7415
TCA,2013,10.516318,3051.856821
TCD,2013,2895.247093,858849.1608
TGO,2013,2952.616232,1311805.304
THA,2013,84754.41246,46908605.24
TJK,2013,1.319036256,552.6884713
TKM,2013,0.371512178,86.6359902
TLS,2013,462.9362025,227021.443
TTO,2013,759.227651,408770.0295
TUN,2013,1300.333442,389525.9237
TUR,2013,22542.95767,6514197.402
TWN,2013,953.1628872,422963.376
TZA,2013,181510.4286,59651741.54
UGA,2013,47750.03594,19811027.17
UKR,2013,37711.82202,14936021.42
URY,2013,19263.21439,19618570.78
USA,2013,1736445.498,694129138.8
UZB,2013,24.68649925,5626.925281
VCT,2013,13.41511604,6660.517251
VEN,2013,64519.97256,28864019.16
VGB,2013,2.777000663,897.110438
VIR,2013,27.33988538,11249.33193
VNM,2013,132423.2241,90567221.72
VUT,2013,1111.059618,594162.15
XAD,2013,1.017217721,442.6235767
XCA,2013,55.38596969,554.4961402
XKO,2013,767.7412497,320079.7877
XNC,2013,16.13823621,4547.098314
ZAF,2013,56368.9985,35427404.32
ZMB,2013,84831.58231,30007543.1
ZWE,2013,9631.632143,4570438.454
AFG,2014,2.719290471,705.3151329
AGO,2014,212662.0767,72226967.01
AIA,2014,0.36583298,93.85427105
ALA,2014,550.0605307,166403.8246
ALB,2014,1051.881716,446792.403
AND,2014,1.368260456,755.9286427
ARG,2014,241102.8077,61832079.08
ARM,2014,38.12758191,15089.43006
ATG,2014,24.87565216,7452.498086
AUS,2014,281737.5241,83549012.16
AUT,2014,9869.568611,4964819.522
AZE,2014,328.2460228,73389.97849
BDI,2014,2047.240182,828360.98
BEL,2014,4239.266549,2338655.158
BEN,2014,1358.271982,641111.3139
BES,2014,1.710357331,307.5924878
BFA,2014,0,10120.38407
BGD,2014,12060.76315,6392283.839
BGR,2014,6688.56414,2977352.125
BHS,2014,902.3064921,307441.9883
BIH,2014,1789.544495,922768.1046
BLM,2014,0.219911349,83.66784389
BLR,2014,33626.20475,12184751.82
BLZ,2014,16464.7138,7547321.403
BMU,2014,0.848838596,271.3437338
BOL,2014,256901.3982,119866064.5
BRA,2014,2693134.295,1465520148
BRB,2014,2.173549317,700.1603969
BRN,2014,2224.705898,1448182.008
BTN,2014,1229.151313,701887.3227
BWA,2014,15.52435011,4007.163974
CAF,2014,57852.20593,24183642.48
CAN,2014,2643608.541,1070248691
CHE,2014,1503.552658,799755.7545
CHL,2014,119335.1253,46268255.13
CHN,2014,531643.2997,239864959.2
CIV,2014,346792.5692,177879148.5
CMR,2014,181851.0045,107647834.9
COD,2014,1337961.085,813461061.2
COG,2014,72891.1537,41671635.25
COL,2014,202027.8897,112851363.5
COM,2014,1473.862077,663893.4758
CPV,2014,4.078788126,0
CRI,2014,10934.44721,5949576.189
CUB,2014,5861.468362,2086841.642
CUW,2014,2.333078605,819.2780602
CYM,2014,7.705385204,2404.272612
CYP,2014,33.30200692,9257.47823
CZE,2014,13939.61016,6810571.345
DEU,2014,21169.34321,10274685.66
DMA,2014,12.24495792,6632.796356
DNK,2014,5320.770495,1812934.136
DOM,2014,13678.14008,5871529.804
DZA,2014,9523.348572,2835988.067
ECU,2014,30904.97022,18855783.85
EGY,2014,115.0030751,27181.9861
ERI,2014,0,6.155627771
ESP,2014,74226.43456,29622150.36
EST,2014,23576.65102,7110585.034
ETH,2014,32725.07263,14613594.81
FIN,2014,186628.868,40173030.57
FJI,2014,3689.014622,1939351.154
FRA,2014,44359.06366,22022316.8
GAB,2014,48752.34078,30214329.16
GBR,2014,30371.65767,13264470.86
GEO,2014,113.7410132,45480.28924
GGY,2014,0.100516266,43.6149432
GHA,2014,120298.1171,65511014.16
GIN,2014,132716.1983,54186903.71
GLP,2014,198.1175945,70376.7851
GMB,2014,17.46335996,8124.405422
GNB,2014,12858.55151,4938716.004
GNQ,2014,19211.17652,12189327.05
GRC,2014,3803.211729,950756.7932
GRD,2014,83.83836115,42126.66899
GTM,2014,61831.29024,29160621.98
GUF,2014,4195.617108,3035896.891
GUY,2014,12154.00343,7837134.583
HKG,2014,27.72354734,7106.993551
HND,2014,57481.62251,28164109.96
HRV,2014,4559.431771,2190691.937
HTI,2014,3858.865792,1543414.235
HUN,2014,15139.94788,5962865.654
IDN,2014,1894360.727,1374820100
IMN,2014,43.02505722,15265.64771
IND,2014,139137.7522,68456122.39
IRL,2014,5717.749944,2759535.486
IRN,2014,77.58861401,17193.78679
IRQ,2014,1.494315228,401.1464683
ISR,2014,122.0848695,33500.5487
ITA,2014,19832.76406,6677637.731
JAM,2014,2837.97719,1405547.057
JEY,2014,0.303873906,77.78769651
JOR,2014,0.847820639,143.2184896
JPN,2014,28175.66667,13481741.84
KAZ,2014,595.715818,228489.2198
KEN,2014,15356.83932,7558237.953
KGZ,2014,13.50969179,2789.913313
KHM,2014,161796.8748,100377878.8
KNA,2014,3.972500661,1980.084285
KOR,2014,13425.75592,4736582.533
LAO,2014,243833.4256,120206640.5
LBN,2014,159.8205698,44293.78075
LBR,2014,164048.5814,88903571.88
LBY,2014,4.413913848,925.8223517
LCA,2014,41.09592468,19404.95471
LIE,2014,2.898631661,1751.525889
LKA,2014,12350.44428,4434473.222
LSO,2014,12.47074465,3944.119856
LTU,2014,15972.31869,5457817.238
LUX,2014,429.5510986,256848.1751
LVA,2014,32203.11955,10612589.57
MAC,2014,1.499461532,0
MAF,2014,1.24491802,561.0542368
MAR,2014,1682.30795,555414.294
MDA,2014,363.134004,120153.8555
MDG,2014,416682.183,199334032.6
MDV,2014,3.133582414,33.07274709
MEX,2014,170749.7738,71862518.25
MKD,2014,1815.508841,796494.7408
MLI,2014,270.3377479,95629.17519
MMR,2014,331444.5884,177970491.4
MNE,2014,1437.890897,769658.7207
MNG,2014,522.6742498,132927.5691
MOZ,2014,200500.7027,71635940.66
MSR,2014,0.29503029,179.9280654
MTQ,2014,156.7177623,64005.88433
MUS,2014,531.7519755,209733.7486
MWI,2014,18587.04267,8354877.774
MYS,2014,645779.1168,375809147.2
MYT,2014,1150.41332,525487.1698
NAM,2014,3.88961631,1131.31327
NCL,2014,2050.201348,891199.4707
NGA,2014,68637.35128,36732857.97
NIC,2014,75563.10047,41080237.26
NLD,2014,875.2614925,384309.4753
NOR,2014,39149.00059,10020826.27
NPL,2014,1161.811342,624238.6602
NZL,2014,79409.68409,49668494.92
OMN,2014,0,3.209846409
PAK,2014,38.61457548,16339.50408
PAN,2014,14035.49845,7751681.107
PER,2014,205452.2867,129494655.4
PHL,2014,102456.1878,61569141.69
PLW,2014,93.85025781,66469.52526
PNG,2014,105664.4148,79689038.73
POL,2014,56279.4732,21665075.19
PRI,2014,871.4169512,388201.0121
PRK,2014,10943.07492,4077887.759
PRT,2014,60258.85596,21436832.15
PRY,2014,345746.4966,80780938.45
PSE,2014,1.179943855,200.8024325
REU,2014,675.0557693,282325.1812
ROU,2014,19481.70705,9289642.236
RUS,2014,4489888.985,653436001.6
RWA,2014,2889.358676,1847436.997
SDN,2014,5.617398402,1702.368438
SEN,2014,326.7152047,124211.4845
SGP,2014,191.3519714,78830.91333
SLB,2014,16939.31159,12797469.86
SLE,2014,161512.8078,71414184.16
SLV,2014,2319.726964,928352.5239
SMR,2014,0.167337275,50.58529282
SOM,2014,123.0574567,25304.19006
SPM,2014,0.582634527,0
SRB,2014,4387.909463,2171931.842
SSD,2014,6750.715411,2318268.279
SUR,2014,14747.66283,10981027.86
SVK,2014,17366.37853,8622643.29
SVN,2014,5388.780866,3039242.309
SWE,2014,242522.777,60809269.69
SWZ,2014,4960.468941,2448953.163
SXM,2014,0.219722043,92.18591945
SYC,2014,2.049832976,1122.218046
SYR,2014,958.2943361,233431.7407
TCA,2014,31.3373065,8358.50853
TCD,2014,3000.665873,897959.626
TGO,2014,2526.17722,1171037.748
THA,2014,137614.6337,78501769.89
TJK,2014,0.783042989,287.0001727
TKM,2014,0.904084104,140.610345
TLS,2014,1883.094284,936013.9419
TTO,2014,1569.456459,830833.489
TUN,2014,2385.060855,713138.0988
TUR,2014,22005.44149,6572528.859
TWN,2014,1054.211488,501911.975
TZA,2014,198227.5618,67111474.08
UGA,2014,54913.20191,23215078.13
UKR,2014,47187.25529,19156269.24
URY,2014,25643.07887,29370409.25
USA,2014,1736526.807,790025969.7
UZB,2014,83.12890888,17960.92811
VCT,2014,10.79353194,5320.94784
VEN,2014,100975.1076,45574328.94
VGB,2014,0.511468726,167.9966078
VIR,2014,21.47171597,8532.343292
VNM,2014,217341.5294,144116087.2
VUT,2014,634.4245555,341079.1965
XAD,2014,1.207860092,436.7893428
XCA,2014,3.05076223,192.7094629
XKO,2014,760.6256784,398481.3525
XNC,2014,27.60251498,7767.482264
ZAF,2014,69667.22996,47310217.61
ZMB,2014,115220.9496,41217524.25
ZWE,2014,9644.693979,4340336.442
AGO,2015,161718.9696,56624186.51
ALA,2015,567.2330418,177632.5422
ALB,2015,283.5747371,117021.3648
AND,2015,2.167783333,1242.987755
ARG,2015,180233.1055,51076717.46
ARM,2015,1.990115394,804.918325
ATG,2015,8.907470701,2798.562408
AUS,2015,261575.0042,70091416.31
AUT,2015,7937.704884,4189824.152
AZE,2015,26.74519296,7646.333927
BDI,2015,1458.37852,652625.2042
BEL,2015,3420.273924,1897212.045
BEN,2015,598.3973629,292744.8943
BFA,2015,0,3179.602508
BGD,2015,12603.76175,6820933.238
BGR,2015,7293.179859,3331150.743
BHS,2015,1089.013112,353123.9847
BIH,2015,580.5048923,295452.7381
BLM,2015,0.073304186,22.33343301
BLR,2015,33899.29608,12222640.05
BLZ,2015,12270.85994,5688257.199
BOL,2015,166275.2537,72942320.32
BRA,2015,2222772.418,1317035577
BRB,2015,1.948700425,900.6897642
BRN,2015,1761.270631,1090738.014
BTN,2015,746.5236082,383154.8258
BWA,2015,0,50.02402299
CAF,2015,27315.83103,11844561.66
CAN,2015,2733439.469,1203171699
CHE,2015,772.5663228,423305.3569
CHL,2015,106106.6837,43007890.69
CHN,2015,490444.5825,225522932.2
CIV,2015,152432.4521,79044068.96
CMR,2015,78969.88323,46850840.89
COD,2015,928115.6381,581987706.7
COG,2015,47822.97021,27323376.1
COL,2015,140855.7032,79349314.38
COM,2015,429.4617172,208340.9138
CRI,2015,3299.604933,1828115.258
CUB,2015,6725.978202,2422253.238
CUW,2015,0.902911882,358.2613303
CYM,2015,0.072517095,33.27187697
CYP,2015,20.43445921,7957.805745
CZE,2015,8046.992557,4066079.793
DEU,2015,12929.4929,6739203.211
DMA,2015,1.855631711,1114.149833
DNK,2015,2583.230426,893417.0577
DOM,2015,15090.56348,6691004.671
DZA,2015,5706.8457,1860693.082
ECU,2015,30077.59865,20256153.95
EGY,2015,31.6431485,7296.348652
ERI,2015,0,59.38035613
ESP,2015,65413.8692,25827675.01
EST,2015,25420.2959,7853195.686
ETH,2015,10276.47095,4555863.108
FIN,2015,172639.4312,38114201.56
FJI,2015,1838.352679,1041994.068
FRA,2015,37292.53033,18516724.01
GAB,2015,25472.55034,16221847.5
GBR,2015,23996.89602,10625729.19
GEO,2015,42.8506224,19175.76867
GHA,2015,57407.38759,31826748.07
GIN,2015,161820.018,69197936.29
GLP,2015,71.39707073,28030.65218
GMB,2015,10.04047817,3711.972049
GNB,2015,12661.21692,4896417.695
GNQ,2015,7468.600135,4838761.568
GRC,2015,3840.002978,922362.6762
GRD,2015,6.698007765,3662.482964
GTM,2015,54147.3393,25886627.12
GUF,2015,2867.502652,2070604.858
GUY,2015,13084.17904,8406098.685
HKG,2015,23.72139668,8221.781587
HND,2015,50242.48685,24079590.7
HRV,2015,2669.04807,1122707.506
HTI,2015,3087.564796,1245661.16
HUN,2015,10720.01287,4285513.68
IDN,2015,1746470.535,1247851121
IMN,2015,11.11626567,3944.528588
IND,2015,116308.117,59074060.6
IRL,2015,4484.169138,2161664.274
ISR,2015,51.33272803,14720.44682
ITA,2015,14124.46245,4740934.869
JAM,2015,2903.314883,1562253.914
JEY,2015,0.101362431,27.53080398
JOR,2015,0.391583752,79.15549273
JPN,2015,31145.40276,15191267.98
KAZ,2015,181.1622937,80159.60901
KEN,2015,15615.50086,8423259.765
KHM,2015,132701.1436,78080252.15
KNA,2015,0.956671546,563.6982873
KOR,2015,17340.92648,6452587.705
LAO,2015,285028.8419,144092301.4
LBN,2015,173.6172988,53971.12975
LBR,2015,186009.8987,103266193.8
LBY,2015,0.19478585,39.62050337
LCA,2015,7.175106601,3536.892777
LIE,2015,1.317510179,885.61026
LKA,2015,7402.862736,2698236.901
LSO,2015,0.934455176,515.5529732
LTU,2015,15794.33939,5534639.646
LUX,2015,327.4653115,196320.6852
LVA,2015,30829.68652,10325603.29
MAC,2015,0.642603881,0
MAR,2015,951.9919859,337149.6988
MDA,2015,495.7353512,168862.322
